ID,Segment,Segment_Name,Total_Spending,Estimated_CLV,Response_Probability,Churn_Risk,RFM_Score,Income,Age
4440,4,Affluent Singles,546,103.13333333333333,0.2654132316133903,High Risk,12,64100.0,57
1379,2,Mature Loyalists,241,43.81818181818182,0.12313825199249888,Low Risk,7,42670.0,29
10032,2,Mature Loyalists,53,9.275000000000002,0.057793575794370666,High Risk,8,12571.0,45
2826,0,High-Value Champions,37,6.166666666666668,0.016188917877940644,Low Risk,4,22574.0,54
6320,4,Affluent Singles,1508,288.4869565217391,0.10593264334529601,Low Risk,13,70893.0,45
3050,0,High-Value Champions,235,42.727272727272734,0.06334450869098206,Low Risk,7,54198.0,55
231,0,High-Value Champions,32,5.333333333333334,0.015061118184209209,High Risk,7,28839.0,65
2392,0,High-Value Champions,102,17.485714285714284,0.02649604570858284,Medium Risk,8,40321.0,49
9478,4,Affluent Singles,401,74.47142857142858,0.11494832054724283,Low Risk,8,66503.0,36
113,0,High-Value Champions,28,4.4799999999999995,0.02176758471927009,Low Risk,4,30833.0,70
1802,4,Affluent Singles,680,128.8421052631579,0.13708994903027572,Low Risk,10,64795.0,50
520,2,Mature Loyalists,30,4.5,0.06643142606025484,High Risk,7,34421.0,47
8275,0,High-Value Champions,20,3.0,0.013493779994024487,Low Risk,3,47025.0,56
9750,4,Affluent Singles,1307,247.64210526315787,0.4186470533770219,Low Risk,12,64325.0,60
2607,0,High-Value Champions,630,119.36842105263159,0.1660493587461761,High Risk,11,40464.0,68
7214,4,Affluent Singles,1283,242.34444444444443,0.08541126474571178,Low Risk,12,62187.0,64
5835,2,Mature Loyalists,65,11.142857142857144,0.0863224054941671,Low Risk,6,14849.0,45
3896,2,Mature Loyalists,37,5.92,0.011576939086417493,Low Risk,3,27255.0,37
10350,0,High-Value Champions,38,6.08,0.021577927801807385,Low Risk,4,54432.0,71
7786,2,Mature Loyalists,160,28.444444444444443,0.1311289550376276,Low Risk,6,29999.0,35
2861,2,Mature Loyalists,23,3.45,0.010415976988335756,High Risk,6,24072.0,38
663,2,Mature Loyalists,71,11.833333333333336,0.0393386697324806,Low Risk,6,33996.0,32
10675,4,Affluent Singles,1161,219.3,0.41190515825911883,High Risk,13,66334.0,65
2521,2,Mature Loyalists,59,9.440000000000001,0.8654612579382537,Low Risk,4,35178.0,50
9592,2,Mature Loyalists,33,5.5,0.014517362208769433,Medium Risk,5,22010.0,38
10151,4,Affluent Singles,946,180.60000000000002,0.09761276883603331,Low Risk,11,62204.0,61
7381,1,Budget-Conscious Families,1442,275.2909090909091,0.9107144805549062,Low Risk,11,75693.0,53
4099,2,Mature Loyalists,62,9.920000000000002,0.14076507427759113,Low Risk,4,30675.0,49
9560,1,Budget-Conscious Families,1674,319.58181818181816,0.9976019947794142,Low Risk,11,83003.0,56
10172,4,Affluent Singles,1538,292.9523809523809,0.01837698812613836,High Risk,14,68655.0,33
11191,2,Mature Loyalists,139,24.325,0.14146542817982838,Low Risk,5,41411.0,35
9707,4,Affluent Singles,1182,223.26666666666665,0.6406141102889911,Medium Risk,13,55212.0,52
6245,4,Affluent Singles,507,95.43529411764706,0.08740358873944133,Medium Risk,11,59292.0,71
8234,2,Mature Loyalists,18,2.7,0.48007395721082524,Low Risk,3,27190.0,48
1411,4,Affluent Singles,940,176.25000000000003,0.04095268338510026,Medium Risk,10,82623.0,69
8553,0,High-Value Champions,42,6.720000000000001,0.01205913156192149,Medium Risk,6,44300.0,56
1826,1,Budget-Conscious Families,1190,222.13333333333335,0.8942639994414188,Low Risk,9,84835.0,51
8842,0,High-Value Champions,44,7.333333333333335,0.05169881291549351,Low Risk,4,30372.0,50
11030,2,Mature Loyalists,16,2.4000000000000004,0.030316243441709672,High Risk,7,33181.0,45
2579,4,Affluent Singles,835,159.7391304347826,0.15794648899626432,High Risk,14,71113.0,64
175,1,Budget-Conscious Families,1443,274.85714285714283,0.908010395306448,High Risk,14,71952.0,35
9185,4,Affluent Singles,1029,192.9375,0.2982607354855593,Low Risk,9,69759.0,55
11056,4,Affluent Singles,1188,224.4,0.04218293015072134,Low Risk,10,72099.0,47
9365,4,Affluent Singles,1277,242.63000000000002,0.510977905050086,Medium Risk,12,60000.0,45
6201,0,High-Value Champions,49,8.166666666666668,0.030159389909349556,Low Risk,5,38643.0,43
2061,0,High-Value Champions,99,16.97142857142857,0.2484375825611024,Medium Risk,8,50737.0,66
6184,1,Budget-Conscious Families,1670,311.73333333333335,0.350803663003663,Low Risk,9,68462.0,52
6142,4,Affluent Singles,900,167.14285714285717,0.10818570496007185,Medium Risk,11,65073.0,78
4107,0,High-Value Champions,425,79.33333333333334,0.1497561415035684,Medium Risk,9,46681.0,73
7274,1,Budget-Conscious Families,2153,411.0272727272727,0.7579551442709339,High Risk,15,78618.0,64
9336,4,Affluent Singles,636,120.50526315789473,0.05769225501547202,Low Risk,9,62187.0,52
2958,0,High-Value Champions,57,9.975000000000001,0.01215935726815063,Medium Risk,7,28442.0,43
933,2,Mature Loyalists,25,3.75,0.05160412256181799,Low Risk,4,37717.0,43
5837,0,High-Value Champions,494,92.62500000000001,0.14653358523661558,Medium Risk,10,51479.0,54
10704,4,Affluent Singles,693,130.89999999999998,0.09410486775528003,Medium Risk,12,54803.0,52
5125,4,Affluent Singles,1348,259.2307692307692,0.2946319815541405,Medium Risk,14,79530.0,61
4432,2,Mature Loyalists,51,8.499999999999998,0.031676925144242585,High Risk,7,31615.0,45
5955,1,Budget-Conscious Families,1932,362.25,0.3295399810917053,Low Risk,10,72025.0,59
2928,4,Affluent Singles,990,184.8,0.12167670663434932,Medium Risk,11,52614.0,46
5680,2,Mature Loyalists,30,4.800000000000001,0.022755930111567145,Medium Risk,6,35684.0,37
10313,0,High-Value Champions,254,46.18181818181818,0.0937852016179876,Medium Risk,10,48178.0,46
2557,2,Mature Loyalists,29,4.64,0.5808662981297252,Medium Risk,5,29548.0,51
1245,4,Affluent Singles,1371,260.49,0.782912805049309,Low Risk,12,63810.0,55
1519,0,High-Value Champions,73,12.514285714285718,0.5813682834947014,Low Risk,5,38578.0,49
10703,0,High-Value Champions,120,21.0,0.7969463348796431,High Risk,9,46098.0,46
1726,2,Mature Loyalists,81,12.96,0.36568406794995234,Low Risk,5,22585.0,51
4459,2,Mature Loyalists,37,5.920000000000001,0.06660327594001568,Low Risk,3,30279.0,32
1729,4,Affluent Singles,1377,260.90526315789475,0.17522788356418592,Low Risk,10,66426.0,60
1517,2,Mature Loyalists,51,8.16,0.06272703964610551,High Risk,7,30822.0,52
2098,0,High-Value Champions,17,2.5500000000000003,0.05092811842765148,Low Risk,4,33581.0,52
9543,2,Mature Loyalists,22,3.3000000000000003,0.009358949689065947,Medium Risk,6,19986.0,36
6878,2,Mature Loyalists,324,59.400000000000006,0.11924664761659874,Low Risk,7,27421.0,67
3310,0,High-Value Champions,211,37.980000000000004,0.06132335854387578,High Risk,10,35688.0,48
2724,2,Mature Loyalists,19,2.8500000000000005,0.18824693548803256,Low Risk,4,36143.0,40
948,2,Mature Loyalists,41,6.833333333333333,0.17654335231344853,Low Risk,4,10245.0,50
6720,0,High-Value Champions,492,91.83999999999999,0.6974109375894274,Low Risk,7,43795.0,53
6202,4,Affluent Singles,1005,192.2608695652174,0.05001340623941385,High Risk,13,63381.0,61
2066,0,High-Value Champions,114,19.54285714285714,0.26658220344992206,Medium Risk,7,38823.0,72
9799,4,Affluent Singles,1173,220.79999999999995,0.17711523688134462,Medium Risk,11,83664.0,53
8318,1,Budget-Conscious Families,1738,330.2200000000001,0.9792228739002933,Low Risk,10,90300.0,42
5642,0,High-Value Champions,222,40.363636363636374,0.08640206782376957,Low Risk,7,62499.0,42
2669,4,Affluent Singles,1127,211.3125,0.1847172042485732,Medium Risk,11,74293.0,28
455,0,High-Value Champions,209,37.62,0.11144844072591216,High Risk,10,51012.0,75
7683,4,Affluent Singles,787,149.9047619047619,0.029593840699874432,High Risk,13,70777.0,53
3428,4,Affluent Singles,1598,306.2833333333333,0.055433759246201836,Medium Risk,13,68682.0,30
7414,0,High-Value Champions,186,33.06666666666667,0.28257768578942327,Low Risk,5,43824.0,50
6354,2,Mature Loyalists,47,7.5200000000000005,0.611272069869718,Medium Risk,5,15345.0,37
798,2,Mature Loyalists,27,4.32,0.03161003185118882,Medium Risk,6,23442.0,34
8213,2,Mature Loyalists,96,16.8,0.5513041886359665,Medium Risk,8,14515.0,41
2488,0,High-Value Champions,64,10.971428571428572,0.19349205567599043,High Risk,9,31395.0,65
9999,4,Affluent Singles,1040,198.95652173913044,0.19355750991584345,Low Risk,10,75276.0,56
7617,0,High-Value Champions,163,28.977777777777778,0.0911607658056713,High Risk,9,42373.0,47
615,2,Mature Loyalists,343,62.36363636363637,0.07849670628069903,Low Risk,8,30507.0,61
2552,0,High-Value Champions,446,83.625,0.6086308172496617,Low Risk,7,55521.0,66
194,0,High-Value Champions,41,6.56,0.011370284693820547,Medium Risk,5,48006.0,56
3645,2,Mature Loyalists,70,12.0,0.6370628886579166,Low Risk,5,27213.0,49
8890,0,High-Value Champions,272,49.866666666666674,0.3324528443500752,Low Risk,7,65808.0,50
5049,2,Mature Loyalists,46,7.666666666666668,0.07711266329550934,Low Risk,3,30351.0,47
9973,0,High-Value Champions,490,92.23529411764707,0.22580920021530343,Low Risk,9,50437.0,58
7301,2,Mature Loyalists,79,13.542857142857144,0.08644272934054881,High Risk,8,23616.0,39
10882,4,Affluent Singles,915,169.92857142857144,0.15058689666663555,Low Risk,10,53858.0,45
7030,4,Affluent Singles,1485,288.00000000000006,0.7293381820271092,Low Risk,11,66465.0,66
7422,2,Mature Loyalists,369,68.52857142857142,0.09739998115957932,High Risk,11,46923.0,34
3523,4,Affluent Singles,1073,202.6777777777778,0.0889560777432187,High Risk,13,75072.0,59
7106,4,Affluent Singles,1242,235.32631578947368,0.05988090576866284,Medium Risk,13,75865.0,78
6504,2,Mature Loyalists,78,13.37142857142857,0.3870790006696144,Low Risk,6,19789.0,46
5067,1,Budget-Conscious Families,1378,262.4761904761905,0.8579781462512276,Low Risk,10,80134.0,27
4216,1,Budget-Conscious Families,1474,283.4615384615385,0.91628321812596,Low Risk,12,91065.0,40
8581,0,High-Value Champions,751,143.04761904761904,0.2386523872901854,Low Risk,9,49505.0,50
5929,2,Mature Loyalists,48,8.0,0.05683192098199642,Low Risk,3,37401.0,48
3129,2,Mature Loyalists,45,7.5,0.011222846952668213,Low Risk,4,30096.0,38
6528,2,Mature Loyalists,10,1.5,0.019726433277104116,Medium Risk,6,18492.0,39
1361,1,Budget-Conscious Families,1435,269.0625,0.9537228739002933,Low Risk,10,82584.0,47
6932,1,Budget-Conscious Families,2119,405.37391304347835,0.9555,High Risk,14,93027.0,80
7284,0,High-Value Champions,20,3.0000000000000004,0.1254630999033139,Low Risk,3,48686.0,68
1340,1,Budget-Conscious Families,1795,345.7037037037037,0.8844736842105263,Low Risk,13,92910.0,35
8746,1,Budget-Conscious Families,1188,224.4,0.7764143273810169,Low Risk,11,75433.0,32
5987,2,Mature Loyalists,43,7.166666666666668,0.03826161390779228,Medium Risk,5,10404.0,32
3767,4,Affluent Singles,1008,192.8347826086957,0.06145518452403095,Low Risk,10,61314.0,53
3725,1,Budget-Conscious Families,1688,316.50000000000006,0.9411330546847787,Low Risk,9,84865.0,60
4324,2,Mature Loyalists,684,128.75294117647059,0.2316963778290513,Low Risk,11,42387.0,32
238,4,Affluent Singles,1082,207.74400000000003,0.128858356022121,High Risk,13,67309.0,54
6694,4,Affluent Singles,1068,205.056,0.08594015157211567,Low Risk,11,75236.0,57
498,2,Mature Loyalists,57,9.5,0.05439086330890283,Low Risk,5,30015.0,51
9347,0,High-Value Champions,46,7.3599999999999985,0.03256644151768694,Low Risk,5,50943.0,65
9699,4,Affluent Singles,733,139.61904761904762,0.09318609141840747,Low Risk,9,67272.0,55
10664,0,High-Value Champions,467,87.56250000000001,0.34451514160833335,Low Risk,7,51529.0,72
5455,2,Mature Loyalists,122,21.35,0.05765906798877979,High Risk,9,32011.0,50
456,2,Mature Loyalists,36,6.000000000000001,0.014349974649985603,High Risk,7,7500.0,35
5012,2,Mature Loyalists,34,5.440000000000001,0.014133294044528708,Medium Risk,5,28691.0,32
7495,0,High-Value Champions,156,27.733333333333334,0.044624370016269614,Medium Risk,8,56223.0,73
5029,2,Mature Loyalists,14,2.1,0.0177504035737495,Low Risk,3,18100.0,75
10642,2,Mature Loyalists,37,5.920000000000001,0.06660327594001568,Low Risk,3,30279.0,32
2106,2,Mature Loyalists,34,5.44,0.008192579135795783,High Risk,7,20130.0,47
10364,2,Mature Loyalists,20,3.0,0.027151560462503384,Medium Risk,6,23295.0,62
5954,2,Mature Loyalists,192,34.559999999999995,0.044022593391418834,High Risk,9,42618.0,49
1137,1,Budget-Conscious Families,1379,259.5764705882353,0.9438642213642214,High Risk,14,81246.0,57
2541,2,Mature Loyalists,48,8.0,0.09995790571217297,Low Risk,3,24027.0,45
1142,4,Affluent Singles,428,79.89333333333335,0.04662859200003308,High Risk,11,55707.0,68
2276,4,Affluent Singles,868,166.05217391304348,0.06110500787784009,Medium Risk,13,57959.0,66
2807,4,Affluent Singles,1001,192.192,0.1805710991052553,Low Risk,11,56796.0,52
6471,2,Mature Loyalists,59,10.114285714285714,0.03116615929198576,Low Risk,5,36230.0,50
6131,0,High-Value Champions,431,80.45333333333333,0.024121253784139863,High Risk,11,70829.0,41
6233,4,Affluent Singles,971,186.43200000000002,0.17095631088211635,Low Risk,11,65991.0,45
4148,0,High-Value Champions,348,64.24615384615385,0.16826900638594225,High Risk,11,38988.0,49
4947,1,Budget-Conscious Families,2059,394.6416666666667,0.9559310344827585,Low Risk,13,89572.0,55
3225,2,Mature Loyalists,265,48.18181818181819,0.08606503106858762,Medium Risk,10,42207.0,37
7540,0,High-Value Champions,270,49.5,0.09397632940496527,Medium Risk,9,50300.0,69
10648,4,Affluent Singles,1289,244.23157894736843,0.06422681032319062,High Risk,13,66664.0,39
1992,4,Affluent Singles,893,164.8615384615385,0.7532453676262034,Low Risk,8,60597.0,57
7851,4,Affluent Singles,926,176.78181818181818,0.07402128862599361,Medium Risk,13,70165.0,72
8594,0,High-Value Champions,135,23.625000000000004,0.09537462276088221,Low Risk,6,50520.0,63
7059,1,Budget-Conscious Families,1495,283.2631578947369,0.9167049441786284,Low Risk,12,80124.0,58
2815,2,Mature Loyalists,120,21.0,0.07031915198105469,Low Risk,7,33183.0,46
2416,4,Affluent Singles,1288,244.72000000000003,0.0749614802037451,High Risk,14,66582.0,52
7999,1,Budget-Conscious Families,1743,328.09411764705885,0.9229791619199514,Low Risk,10,75261.0,66
9213,2,Mature Loyalists,15,2.25,0.231916101795843,Low Risk,3,31880.0,51
9697,0,High-Value Champions,542,102.3777777777778,0.10909610783024423,High Risk,12,53790.0,70
3916,4,Affluent Singles,890,170.2608695652174,0.12150808854073715,High Risk,14,49269.0,50
2021,4,Affluent Singles,1388,268.3466666666667,0.28482171382609933,Low Risk,13,61456.0,46
1581,2,Mature Loyalists,17,2.5500000000000003,0.3398858528244299,Low Risk,3,37406.0,41
564,4,Affluent Singles,906,173.65,0.3342948250931104,High Risk,14,56937.0,40
6619,2,Mature Loyalists,44,7.040000000000003,0.010060325418476613,High Risk,7,38415.0,43
9081,2,Mature Loyalists,25,4.0,0.1400270609011018,Medium Risk,5,20518.0,33
178,4,Affluent Singles,973,186.1391304347826,0.08373885054108113,Low Risk,12,62503.0,65
916,0,High-Value Champions,31,4.960000000000001,0.012983485554562565,Medium Risk,6,41644.0,49
5512,4,Affluent Singles,518,97.50588235294117,0.28824228341403396,Low Risk,8,55842.0,44
8970,4,Affluent Singles,530,99.375,0.12456206389675739,High Risk,11,62010.0,49
10581,2,Mature Loyalists,506,94.45333333333333,0.3403442257175491,Low Risk,9,41124.0,44
5300,2,Mature Loyalists,70,11.666666666666666,0.32787267536253173,Medium Risk,7,38961.0,48
5154,2,Mature Loyalists,54,9.0,0.02745624313092111,Medium Risk,5,37760.0,49
8346,2,Mature Loyalists,296,53.81818181818183,0.6355757720551047,Low Risk,8,32233.0,47
1676,2,Mature Loyalists,266,48.76666666666667,0.14968641450341535,Low Risk,8,43057.0,46
9286,4,Affluent Singles,747,141.53684210526316,0.1717891705343016,High Risk,13,83151.0,61
2426,4,Affluent Singles,895,172.8275862068966,0.7458964646464646,Low Risk,11,78825.0,57
5172,4,Affluent Singles,1053,197.4375,0.1551830766018924,Low Risk,8,65104.0,45
5562,4,Affluent Singles,735,139.65,0.06717107558838316,High Risk,13,60093.0,47
3436,2,Mature Loyalists,20,3.2,0.025021066778717214,Low Risk,4,14045.0,52
3921,2,Mature Loyalists,205,36.9,0.10628814299217927,High Risk,10,28457.0,69
3403,4,Affluent Singles,2092,397.48,0.4120825501253133,Low Risk,10,78952.0,63
22,2,Mature Loyalists,309,57.04615384615385,0.09620333125052886,High Risk,11,46310.0,45
10965,1,Budget-Conscious Families,1722,328.74545454545455,0.9568949938949939,Medium Risk,14,76005.0,66
9426,4,Affluent Singles,900,165.0,0.1627699088439262,High Risk,11,58308.0,57
6605,4,Affluent Singles,682,129.58,0.4420113672769911,High Risk,13,55614.0,77
3136,4,Affluent Singles,663,125.97000000000001,0.05970220358560871,High Risk,13,59432.0,59
8737,2,Mature Loyalists,43,7.166666666666668,0.019004474278867686,Low Risk,4,55563.0,43
11088,4,Affluent Singles,1816,343.02222222222224,0.10675625480575976,High Risk,14,78642.0,50
716,4,Affluent Singles,976,187.39200000000002,0.059235350641136754,Medium Risk,13,67911.0,72
466,4,Affluent Singles,746,142.09523809523807,0.0613505989838369,Low Risk,9,65275.0,77
9135,0,High-Value Champions,64,10.240000000000002,0.26063717042523166,High Risk,8,27203.0,71
10623,0,High-Value Champions,32,5.120000000000001,0.017879587822233322,Low Risk,3,48330.0,60
8151,2,Mature Loyalists,263,46.75555555555556,0.1494607517276417,Low Risk,6,24279.0,31
5140,4,Affluent Singles,1445,274.55000000000007,0.16204505478309347,Medium Risk,13,64355.0,36
10160,0,High-Value Champions,46,7.3599999999999985,0.03256644151768694,Low Risk,5,50943.0,65
4945,4,Affluent Singles,1210,233.03703703703707,0.3416135181718712,Low Risk,12,53653.0,68
10584,4,Affluent Singles,945,181.12500000000003,0.12706351782187217,High Risk,13,65665.0,45
6071,4,Affluent Singles,1157,220.8818181818182,0.04425459099675902,High Risk,13,81217.0,32
3386,2,Mature Loyalists,137,23.975,0.06106100618869668,Medium Risk,8,34935.0,29
8939,4,Affluent Singles,730,138.70000000000002,0.12634808518373683,Low Risk,11,61250.0,62
9925,2,Mature Loyalists,216,38.88000000000001,0.5544227575647689,High Risk,10,39665.0,40
4320,4,Affluent Singles,943,180.4,0.14382113238708302,Low Risk,10,60152.0,42
5389,0,High-Value Champions,347,64.44285714285715,0.13790438483098894,High Risk,11,48920.0,57
6036,1,Budget-Conscious Families,1924,364.5473684210526,0.9079450294450295,High Risk,13,89120.0,62
182,0,High-Value Champions,397,73.72857142857143,0.13955948668806858,Medium Risk,10,44124.0,75
203,1,Budget-Conscious Families,2089,398.80909090909086,0.43872424571675933,Low Risk,13,81169.0,46
11025,0,High-Value Champions,138,24.150000000000002,0.20286962060255292,Low Risk,5,36443.0,60
10203,2,Mature Loyalists,42,6.720000000000001,0.020582693630564978,High Risk,6,26095.0,31
4607,4,Affluent Singles,777,146.25882352941176,0.16945284280185435,Low Risk,10,71367.0,62
3711,1,Budget-Conscious Families,1902,361.38,0.8917340992340992,Low Risk,10,80184.0,77
3696,0,High-Value Champions,52,8.666666666666666,0.008996904852300475,Medium Risk,6,30630.0,56
2532,1,Budget-Conscious Families,1651,304.8,0.926991341991342,High Risk,13,73454.0,34
9214,2,Mature Loyalists,358,66.0923076923077,0.11946292190590317,Low Risk,9,42691.0,30
4943,1,Budget-Conscious Families,1727,323.8125,0.881350615903596,Medium Risk,12,70503.0,68
35,2,Mature Loyalists,210,36.75,0.6473682210152595,Low Risk,7,25545.0,34
